0,1,2,3,4,5,llama2_7B_ds_alpaca_52000/epoch1_correct,llama2_7B_ds_alpaca_52000/epoch1_choiceA_probs,llama2_7B_ds_alpaca_52000/epoch1_choiceB_probs,llama2_7B_ds_alpaca_52000/epoch1_choiceC_probs,llama2_7B_ds_alpaca_52000/epoch1_choiceD_probs
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,True,0.16153198,0.7239361,0.028070047,0.086461835
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.02277604,0.9684618,0.0013678075,0.007394297
How many keys are on a Standard piano?,20,54,88,100,C,False,0.109069854,0.066154204,0.3359588,0.48881716
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,True,0.04054651,0.014916226,0.021702982,0.9228343
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,True,0.9330049,0.052636534,0.005211723,0.009146858
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.8099554,0.09673538,0.007940523,0.08536867
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,False,0.040372185,0.035628326,0.0051327473,0.9188667
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,False,0.21254317,0.12110344,0.08860118,0.57775223
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,False,0.23269345,0.035684694,0.014875594,0.7167463
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,True,0.009699385,0.98936415,0.00048290394,0.00045364627
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,True,0.98994,0.0058863987,0.0010229027,0.003150762
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,True,0.9569405,0.032744702,0.0034512663,0.0068636625
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,False,0.12629893,0.028181102,0.021947464,0.8235725
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,False,0.047213424,0.06869513,0.047213424,0.836878
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.20481254,0.15950817,0.29800048,0.3376788
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,False,0.031320713,0.024392596,0.23143052,0.7128562
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,True,0.005686059,0.9562481,0.037077762,0.0009880889
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,True,0.9656376,0.02573337,0.0028872043,0.0057418915
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,False,0.9826984,0.01588384,0.00011392696,0.001303825
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.43573156,0.29947364,0.20582502,0.05896985
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,True,0.0021623133,0.00079547055,0.98849005,0.0085521145
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,True,0.009691342,0.9885438,0.00045327013,0.0013115805
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,True,0.009705431,0.9899809,0.00015687368,0.00015687368
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,True,0.0016874536,0.0019121354,0.005889792,0.99051064
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,True,0.017877994,0.0042463955,0.0017701612,0.9761054
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,True,0.30626464,0.068336874,0.053220816,0.57217765
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,True,0.025940724,0.9734185,0.00027071574,0.00037002456
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,False,0.009638693,0.033642344,0.14163956,0.8150794
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,True,0.036903635,0.010573069,0.9517573,0.00076591055
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,True,0.93223715,0.046413355,0.0062813647,0.01506821
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,True,0.05045512,0.04452649,0.29034916,0.6146692
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,True,0.0052073845,0.99235183,0.0007501949,0.0016905903
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,True,0.1578415,0.09573572,0.4861861,0.26023668
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,True,0.972376,0.025912942,0.0011385352,0.00057249144
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,True,0.0019248448,0.00055147725,0.9970943,0.00042949093
Which of these are not legumes?,beans,peas,radishes,peanuts,C,False,0.02316121,0.01591845,0.19392644,0.76699394
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,True,0.040555563,0.085856125,0.059008,0.81458026
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,False,0.50740993,0.16473189,0.088174626,0.23968348
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,False,0.06619498,0.0130345635,0.0069768997,0.9137935
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,False,0.84360886,0.04200081,0.013635667,0.100754716
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.047589134,0.12936068,0.1661024,0.65694773
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,True,0.11628103,0.01225593,0.01225593,0.8592071
How many eyes does a Giraffe have?,one,two,three,four,B,False,0.2682678,0.16271265,0.12672074,0.44229883
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,False,0.1464594,0.12924996,0.21309716,0.5111935
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,True,0.18257403,0.7220943,0.009089826,0.08624186
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,True,0.9931416,0.003581828,0.0009640359,0.0023126018
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,True,0.0019201539,0.0021758194,0.0012397445,0.9946643
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,True,0.92803454,0.067226596,0.0007015725,0.004037271
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,True,0.025610846,0.009421703,0.9610399,0.0039275503
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.9520112,0.01357971,0.005660866,0.028748248
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,True,0.032522112,0.0077246786,0.009317741,0.95043546
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,True,0.03695581,0.009343892,0.95310295,0.0005973351
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.01999787,0.013744322,0.0027064176,0.9635514
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.8724231,0.011690476,0.10419609,0.011690476
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,True,0.022570398,0.00940874,0.9597177,0.008303185
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.041217074,0.008116123,0.012570497,0.9380963
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,True,0.02293247,0.9751134,0.000946536,0.0010075823
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,True,0.004040882,0.0031470424,0.98877126,0.004040882
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,False,0.012802179,0.0047096587,0.027102215,0.955386
In American football how many points is a touchdown worth?,two,three,six,seven,C,False,0.19076198,0.04256475,0.012195005,0.7544783
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,True,0.948049,0.022295976,0.004390338,0.02526465
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.1339809,0.104344435,0.68041116,0.08126353
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,True,0.017827813,0.9733656,0.0013747334,0.007431738
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,False,0.08173654,0.02341791,0.01609488,0.8787506
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,False,0.0014813469,0.0035535665,0.009659595,0.9853055
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,False,0.5161666,0.2762841,0.01766225,0.18988709
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,False,0.5743338,0.06859439,0.0087207975,0.34835106
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,True,0.0037874235,0.0075321915,0.002158009,0.9865224
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,True,0.8000276,0.074414164,0.074414164,0.051144052
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.08004785,0.033368908,0.025987731,0.86059546
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,True,0.011098091,0.022071188,0.028339967,0.9384908
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,True,0.002157119,0.0058636577,0.0058636577,0.9861156
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,True,0.005218079,0.99438983,0.00024405279,0.0001480255
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,False,0.061208725,0.16638255,0.11435295,0.6580558
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,False,0.74647003,0.07867736,0.0082925325,0.16655998
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,True,0.0070599625,0.005498305,0.0031328397,0.9843089
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,True,0.08386742,0.4826237,0.37586772,0.057641182
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,True,0.0059103356,0.99396557,8.430641e-05,3.9823524e-05
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,True,0.3757984,0.6195868,0.0004400147,0.0041747433
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,False,0.11719537,0.08054711,0.76420975,0.03804776
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.97596776,0.022952562,0.0005397925,0.0005397925
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,True,0.025258884,0.007236792,0.019671638,0.94783264
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,True,0.024478022,0.86288,0.009585731,0.10305632
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.945326,0.0049606157,0.008178672,0.041534726
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,True,0.040162507,0.5544263,0.024359792,0.38105127
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,True,0.0029676186,0.0024602422,0.0020396123,0.99253255
How many states were in the Confederate States of America?,11,13,16,22,A,False,0.21336582,0.18829468,0.14664404,0.45169547
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,True,0.9952318,0.0027954013,0.0001678769,0.0018048468
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,False,0.9482951,0.03676939,0.005638769,0.009296758
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,True,0.5875971,0.018888278,0.2449469,0.14856781
What nationality was Karl Marx?,Russian,German,Danish,English,B,True,0.012374947,0.98306376,0.0010157975,0.0035454815
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,True,0.008491805,0.0051505403,0.004838485,0.9815192
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,True,0.044790417,0.121752985,0.039527405,0.79392916
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,False,0.14866643,0.054691322,0.5188968,0.27774546
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,True,0.0045364443,0.0035329866,0.97959924,0.012331335
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,True,0.071618885,0.8724966,0.012445495,0.043439046
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,True,0.015188582,0.04128685,0.003840275,0.93968433
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,False,0.84547913,0.114423156,0.0073148278,0.032782782
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,True,0.0016974448,0.0014979898,0.9963754,0.00042918127
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,False,0.12664007,0.067785546,0.7287633,0.07681108
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,True,0.021773187,0.035897918,0.8170328,0.12529604
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,True,0.9819339,0.0109083,0.0016728421,0.0054850383
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,False,0.05673621,0.09957515,0.2706733,0.5730154
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,False,0.1537941,0.046904553,0.32558212,0.47371918
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,False,0.20011967,0.053861476,0.04753259,0.69848627
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,0.00080367236,0.00033502048,0.99868196,0.00017932354
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,False,0.0038719766,0.0015162877,0.04717033,0.9474414
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,True,0.04412589,0.019580746,0.05000118,0.88629216
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.82673514,0.067862555,0.018264959,0.08713724
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,False,0.04046614,0.016868796,0.021659963,0.9210051
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,True,0.71128374,0.042715907,0.1798407,0.066159695
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,False,0.33055574,0.13779613,0.05069236,0.48095575
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,True,0.11650491,0.07522122,0.048566468,0.7597074
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,False,0.39843905,0.08890377,0.51160586,0.0010513284
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,True,0.105465636,0.88305295,0.0038415855,0.007639905
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,False,0.37407845,0.2913326,0.21314348,0.12144549
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,True,0.9978084,0.002050454,9.5901014e-05,4.5300432e-05
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,True,0.9929472,0.00590428,0.00102601,0.00012253942
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,True,0.0122592775,0.005440022,0.00842567,0.97387505
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,True,0.024842765,0.8757376,0.007117571,0.09230206
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.98134434,0.015861955,0.0010140208,0.001779662
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,True,0.0124080395,0.9856926,0.0011541274,0.0007451607
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,True,0.033051137,0.96589583,0.000367165,0.00068595447
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,False,0.015889827,0.5962614,0.026197897,0.36165082
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,True,0.06671948,0.921034,0.0020147536,0.010231763
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,True,0.0020384833,0.0021699544,0.0038083883,0.9919831
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.12840457,0.010540089,0.023752457,0.8373029
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,True,0.0010045151,0.0009436546,0.97214496,0.025906784
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,False,0.06977894,0.051051367,0.029088192,0.85008156
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,True,0.7312617,0.016155675,0.015176851,0.2374059
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,True,0.008479616,0.008479616,0.0029304768,0.9801103
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,True,0.0019098573,0.003568083,0.00519153,0.98933053
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,True,0.86536896,0.02613188,0.0051456722,0.10335359
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,True,0.9221475,0.006213381,0.004838986,0.06680015
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,True,0.96942747,0.022798749,0.00448934,0.003284471
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,True,0.01316897,0.98275846,0.0007429425,0.0033296372
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,True,0.09523779,0.012108127,0.79741627,0.09523779
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,True,0.0040640645,0.9944437,0.0009068153,0.00058548397
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,True,0.03127152,0.231067,0.7117365,0.025925001
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,False,0.010626673,0.0025240562,0.24186197,0.7449873
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.27332458,0.1005505,0.047496695,0.5786282
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,True,0.30758184,0.14529137,0.30758184,0.23954497
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,True,0.0024722305,0.99736893,7.946972e-05,7.946972e-05
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,True,0.18298419,0.076279156,0.01702018,0.7237165
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,0.01240382,0.98535746,0.0017869398,0.00045180912
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,True,0.013958745,0.0045317407,0.002925912,0.9785836
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,True,0.95564,0.0224745,0.0064390516,0.015446482
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,False,0.11310851,0.23945071,0.07302835,0.5744124
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,True,0.005108716,0.0035111657,0.97354895,0.017831171
Backgammon is a how many player game?,Two,Three,Four,Six,A,True,0.3966311,0.14591242,0.06082535,0.3966311
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,False,0.06486647,0.094380155,0.050518055,0.79023534
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,True,0.028923811,0.012057238,0.95782506,0.0011938282
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,True,0.0019022757,0.007523646,0.0051709213,0.9854032
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,False,0.3037987,0.16261172,0.14350435,0.39008525
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,False,0.11439885,0.7459742,0.009996059,0.12963088
"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",suggest that science fiction is not a serious literary genre,indicate the depth of certain readers' feelings about science fiction,explain why some readers consider science fiction to be dangerous,contrast the characteristics of science fiction with those of other literary genres,B,True,0.070377655,0.8573754,0.010138863,0.062108066
Which of these foods could contain small amounts of naturally occurring opium?,chocolate truffles,poppy seed bagels,carbonated soda,sesame chicken,B,True,0.20058152,0.7933153,0.0032420983,0.0028611417
What is the slowest wind speed a hurricane can have according to the Saffir-Simpson scale?,50 m.p.h.,74 m.p.h.,96 m.p.h.,110 m.p.h.,B,False,0.34043577,0.04607297,0.05220752,0.5612837
In which of the following bands did Jimmy Page not play guitar?,Bad Company,The Firm,Led Zeppelin,The Yardbirds,A,False,0.058514845,0.024392614,0.10932011,0.80777246
Which of these magazines does not focus on natural science?,Tiger Beat,Outside,National Geographic,Smithsonian,A,True,0.7692634,0.09187541,0.0051832558,0.13367793
