0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_correct,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_choiceD_probs
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.000525482,0.047302384,0.0020783218,0.9500938
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,True,0.0488033,0.8650592,0.04306876,0.04306876
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.00020323948,0.9988751,0.00029571168,0.0006260217
How many keys are on a Standard piano?,20,54,88,100,C,False,0.72965544,0.20904979,0.036327403,0.024967436
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,False,0.024385713,0.38145673,0.2970788,0.2970788
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,True,0.62195206,0.33290696,0.035088133,0.010052918
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.6438602,0.34463355,0.0023221227,0.009184172
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,True,0.009675574,0.9869354,0.0014837973,0.0019052335
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,False,0.0072013987,0.9431971,0.008160254,0.041441187
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,True,0.029597124,0.10330412,0.86495477,0.0021440086
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,True,8.4777035e-05,0.9995142,0.0001397737,0.00026113164
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,True,0.9265873,0.06712176,0.0029491244,0.0033417956
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,False,0.15958047,0.71519005,0.058706373,0.06652304
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,False,0.35735717,0.5891824,0.0050974265,0.048363034
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,True,0.02923162,0.85427314,0.06188334,0.054611854
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.007411209,0.5195659,0.35709208,0.11593082
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,False,0.05644073,0.6875889,0.17384969,0.08212078
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,True,0.0008893447,0.97528493,0.022936504,0.0008893447
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,True,0.99082303,0.007565027,0.0014896422,0.00012227727
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,True,0.00037993884,0.9994998,4.5377223e-05,7.481439e-05
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.052924115,0.93810236,0.0071625,0.0018109636
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,False,0.0017589519,0.80409557,0.0147275245,0.17941798
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,True,0.00013970346,0.999012,0.00029575222,0.0005525379
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,True,0.020322561,0.97919583,0.0002558233,0.00022576326
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,False,0.00010236908,0.20973177,0.64601934,0.1441464
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,False,0.8232165,0.16210094,0.010362767,0.004319844
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,False,0.07297518,0.6923693,0.009876117,0.2247794
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,True,0.0027969342,0.9957776,0.0006240804,0.00080133515
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,False,0.030104803,0.5336204,0.415584,0.02069071
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,True,0.0018965098,0.014013417,0.9824164,0.0016736641
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,False,0.23777834,0.5704006,0.16342251,0.028398573
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,False,0.012024525,0.9552263,0.025455918,0.007293243
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,True,0.0006232223,0.9944084,0.0021752596,0.0027930886
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,False,0.035899363,0.9258568,0.027958455,0.01028534
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,True,0.98057187,0.015849467,0.0024305948,0.0011481316
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,True,0.00028773615,0.025901185,0.9719348,0.0018762755
Which of these are not legumes?,beans,peas,radishes,peanuts,C,False,0.013442697,0.571598,0.06826764,0.3466917
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,False,0.06820812,0.6471407,0.18540892,0.09924224
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,True,0.043954056,0.15341473,0.7791043,0.02352691
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,True,0.035390172,0.9127246,0.024323286,0.027561896
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,True,0.11538606,0.58597875,0.13074954,0.16788572
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.007139119,0.72821,0.028235765,0.23641516
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,False,0.52177006,0.14948963,0.012270856,0.31646955
How many eyes does a Giraffe have?,one,two,three,four,B,True,0.08489905,0.9127508,0.0022624831,8.772599e-05
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,True,0.0044290135,0.95640063,0.03272623,0.0064441767
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,False,0.021569438,0.26276955,0.1593778,0.5562832
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,True,0.9896373,0.009702062,0.00017769949,0.00048303726
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,False,0.0029327285,0.55887914,0.0029327285,0.4352555
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,False,0.17384969,0.6875889,0.05644073,0.08212078
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,True,0.04274009,0.24595226,0.66856754,0.04274009
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.9766778,0.02296926,0.00023970573,0.00011322897
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,False,0.050633147,0.698969,0.07367079,0.17672704
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,True,0.0010287021,0.0019218687,0.9955526,0.0014967527
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,True,0.06585168,0.90905434,0.0037150974,0.02137891
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.39844102,0.24166669,0.35162297,0.008269379
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,True,0.0049723927,0.04717675,0.9475703,0.00028052318
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.0024628462,0.993583,0.001163366,0.0027907703
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,True,0.0051645483,0.9841887,0.0075143734,0.003132457
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,True,0.000607423,0.02279338,0.9691992,0.007399927
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,False,0.025057048,0.7322743,0.0049340255,0.23773466
In American football how many points is a touchdown worth?,two,three,six,seven,C,False,0.11827312,0.8739267,0.005888472,0.0019117069
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,False,0.019197602,0.8163028,0.09749346,0.067006215
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.87412304,0.118299685,0.005889795,0.0016874544
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,True,0.00013976856,0.99947745,0.00020336205,0.00017946638
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,True,0.03236876,0.94595385,0.013493306,0.008184104
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,False,0.33595863,0.4313794,0.12359227,0.109069794
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,False,0.14321074,0.641826,0.052684285,0.16227902
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,True,0.030445034,0.42028072,0.07303384,0.47624046
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,False,0.07885403,0.21434748,0.35339925,0.35339925
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,False,0.25144354,0.6834944,0.026501954,0.038560115
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.6310546,0.29808906,0.051800113,0.019056197
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,False,0.00724395,0.9487702,0.0153354425,0.028650379
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,True,0.00017219655,0.39976674,0.14706597,0.45299506
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,True,0.00055243,0.99881685,0.00029569445,0.00033506574
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,False,0.025472658,0.7444202,0.12936082,0.10074631
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,False,0.049186114,0.87184477,0.023233876,0.05573517
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,False,0.27084988,0.6497351,0.032348406,0.047066655
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,True,0.009011054,0.91915256,0.03145167,0.040384747
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,True,3.5352663e-05,0.99986315,6.604747e-05,3.5352663e-05
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,True,0.00070932374,0.9988022,0.00037967364,0.00010877832
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,True,0.03183311,0.8209867,0.11110847,0.03607164
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.985364,0.014055463,0.0004244382,0.00015614208
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,True,0.009947954,0.021059819,0.07350598,0.89548624
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,True,0.0011662134,0.99601483,0.0014974477,0.001321493
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.2963333,0.20366672,0.20366672,0.2963333
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,True,0.0031624148,0.99360114,0.0013182906,0.0019181015
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,False,0.003131975,0.8684098,0.010931666,0.11752649
How many states were in the Confederate States of America?,11,13,16,22,A,False,0.1887633,0.7465733,0.022544561,0.042118784
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,False,0.42470658,0.54533404,0.021144895,0.008814503
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,False,0.936233,0.05985137,0.0015949851,0.0023206896
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,True,0.5211184,0.45988536,0.013887335,0.005108865
What nationality was Karl Marx?,Russian,German,Danish,English,B,True,0.00029451668,0.99483854,0.004607016,0.0002599101
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,False,0.0020290045,0.6374942,0.019250657,0.34122607
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,True,0.026964108,0.42178962,0.07329605,0.47795025
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,False,0.11447893,0.311186,0.51305896,0.061276156
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,True,0.0012712186,0.037150454,0.95812285,0.0034555306
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,True,0.006623265,0.98297966,0.0058450107,0.004552099
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,False,0.0069528515,0.80364037,0.031160519,0.15824617
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,True,0.3486299,0.65132636,3.796885e-05,5.822712e-06
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,True,0.00061261863,0.017903341,0.9774893,0.0039947755
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,False,0.13773175,0.6172708,0.13773175,0.107265584
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,True,0.010060033,0.4277635,0.5492592,0.012917338
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,False,0.09868956,0.8263176,0.059858248,0.015134536
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,False,0.0030464062,0.9571523,0.03711282,0.0026884438
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,False,0.0024087746,0.5894077,0.21683097,0.19135265
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,False,0.056782648,0.61047095,0.32676157,0.0059848465
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,0.00021949767,0.0473983,0.9520203,0.0003618905
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,False,0.02511871,0.4452398,0.02511871,0.5045228
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,True,0.021315299,0.09552854,0.33342737,0.5497288
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.9656135,0.025732728,0.001281157,0.0073725497
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,False,0.008726535,0.7855377,0.030458603,0.17527716
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,False,0.022565577,0.27490503,0.51359016,0.18893926
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,True,0.003542864,0.98233795,0.007500243,0.006618941
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,False,0.27084988,0.6497351,0.032348406,0.047066655
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,True,0.01769446,0.9660848,0.015615306,0.00060547114
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,True,0.11733303,0.76510745,0.026180537,0.091379054
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,True,0.00017936251,0.998899,0.00029571875,0.00062603666
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,True,0.85502994,0.1311231,0.010763239,0.0030837194
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,True,0.97797686,0.020297261,0.0014703287,0.00025550483
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,True,0.0017710801,0.23196569,0.051758546,0.71450466
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,True,0.009938562,0.8946409,0.06480757,0.030612929
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.98519784,0.014053092,0.00037450224,0.00037450224
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,True,0.00023043147,0.9994431,0.00023043147,9.605813e-05
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,True,0.0007095823,0.99916625,6.6001434e-05,5.824606e-05
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,False,0.0003350424,0.99874735,0.00048748383,0.00043020298
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,True,0.031735163,0.9274375,0.009092277,0.031735163
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,False,0.0007684565,0.5111324,0.03702631,0.45107278
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.666893,0.31501794,0.01568382,0.0024051918
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,False,0.005631929,0.4473995,0.30749288,0.2394757
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,True,0.011656032,0.81715095,0.010286412,0.16090657
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,True,0.9412582,0.053102154,0.0026438006,0.0029958186
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,False,0.02310482,0.40954274,0.3189522,0.24840023
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,False,0.0006396146,0.1773474,0.7948159,0.027197104
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,False,0.16758788,0.6628229,0.11518135,0.054407816
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,False,0.20041274,0.7926477,0.004713256,0.0022263844
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,True,0.71901304,0.26451012,0.010256169,0.0062206816
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,True,0.0075619384,0.9904185,0.0016872965,0.0003322484
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,False,0.03164671,0.9248525,0.021750446,0.021750446
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,True,0.0027922913,0.9941246,0.0011640001,0.0019191119
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,False,0.00055909285,0.89208394,0.057029016,0.05032793
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,False,0.0017042478,0.36801505,0.023526415,0.60675424
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.9892235,0.009698005,0.0003760325,0.0007025212
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,False,0.011965304,0.9505218,0.0049878806,0.032525066
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,True,0.004069312,0.9957278,0.00015778434,4.5205972e-05
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,False,0.0007079628,0.99688584,0.0016983144,0.0007079628
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,0.0010293084,0.99613935,0.0019230014,0.0009083615
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,False,0.0040845107,0.77836996,0.19680275,0.020742856
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,False,0.45321605,0.51356107,0.0225643,0.01065862
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,False,0.5570543,0.4338343,0.006188314,0.0029231526
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,True,0.001237967,0.23591475,0.7266686,0.036178697
Backgammon is a how many player game?,Two,Three,Four,Six,A,False,0.008464199,0.97832835,0.012315337,0.00089212
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,True,0.006782997,0.8883973,0.011183271,0.09363638
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,False,0.112900645,0.39406195,0.30689576,0.18614168
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,False,0.0017157124,0.7843288,0.09367472,0.12028073
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,False,0.2905052,0.61499953,0.07345122,0.021044126
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,False,0.020265678,0.97645503,0.0021359867,0.0011433113
"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",suggest that science fiction is not a serious literary genre,indicate the depth of certain readers' feelings about science fiction,explain why some readers consider science fiction to be dangerous,contrast the characteristics of science fiction with those of other literary genres,B,True,0.016521597,0.79605514,0.065344185,0.122079015
Which of these foods could contain small amounts of naturally occurring opium?,chocolate truffles,poppy seed bagels,carbonated soda,sesame chicken,B,True,0.0052062753,0.9921405,0.0014916229,0.0011616771
