0,1,2,3,4,5,llama_7B_alpacalong_20000_2/ckp10k_correct,llama_7B_alpacalong_20000_2/ckp10k_choiceA_probs,llama_7B_alpacalong_20000_2/ckp10k_choiceB_probs,llama_7B_alpacalong_20000_2/ckp10k_choiceC_probs,llama_7B_alpacalong_20000_2/ckp10k_choiceD_probs
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,False,0.46851102,0.11128112,0.32200262,0.098205246
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,True,0.45119265,0.18808508,0.31009987,0.050622415
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,True,0.39315432,0.1199053,0.44550222,0.041438162
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,False,0.4863741,0.14833573,0.31402674,0.05126345
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,False,0.34233242,0.28380352,0.3021073,0.07175677
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,False,0.47001132,0.1729075,0.32303375,0.034047507
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,False,0.44550222,0.1199053,0.39315432,0.041438162
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,True,0.49861068,0.08664554,0.3883184,0.026425397
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,True,0.43867558,0.1424171,0.38712984,0.031777553
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,True,0.5483665,0.14759085,0.25902998,0.045012664
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,False,0.37688082,0.16723986,0.37688082,0.07899851
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,True,0.38897142,0.17260502,0.38897142,0.049452167
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,False,0.37631506,0.17775865,0.37631506,0.06961129
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,False,0.31929302,0.20615105,0.43642178,0.03813411
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,False,0.36594465,0.07670617,0.5324463,0.024902847
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,False,0.5155689,0.13876349,0.31270835,0.032959215
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.44673625,0.17494442,0.34791854,0.030400783
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,True,0.275631,0.10793866,0.5835109,0.03291943
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,False,0.3942759,0.16435865,0.3942759,0.047089543
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,False,0.40751845,0.19249807,0.35963377,0.040349793
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,False,0.4290008,0.17883414,0.33410615,0.058058944
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,False,0.5701062,0.15344201,0.23765562,0.038796213
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,False,0.48554018,0.12276378,0.33370656,0.057989508
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,False,0.36117244,0.17060578,0.409262,0.058959786
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,True,0.35980427,0.1699595,0.40771165,0.06252461
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,False,0.4015744,0.1896903,0.35438818,0.054347184
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,True,0.52298456,0.12421972,0.31720617,0.035589546
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,False,0.4125157,0.15175605,0.36404383,0.07168448
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,False,0.3531503,0.18902774,0.40017173,0.057650205
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,True,0.36981818,0.16410583,0.41905892,0.04701711
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,False,0.34015104,0.23378217,0.38544163,0.040625248
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,False,0.49697116,0.118040994,0.34156296,0.043424856
Which of these are not legumes?,beans,peas,radishes,peanuts,C,False,0.44168022,0.10490824,0.38978142,0.063630074
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,False,0.3779089,0.17851152,0.3779089,0.06567072
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,False,0.47191644,0.11931916,0.3675289,0.041235596
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,False,0.34746096,0.18598245,0.39372486,0.07283178
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,False,0.44566765,0.15401863,0.3470863,0.053227413
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.5075763,0.14542304,0.30786058,0.03914008
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,False,0.44103444,0.1838505,0.30311826,0.07199689
How many eyes does a Giraffe have?,one,two,three,four,B,False,0.4957267,0.12533934,0.34070766,0.03822634
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,False,0.47039023,0.16256252,0.32329416,0.04375311
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,False,0.29618096,0.14892913,0.45873404,0.096155874
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,True,0.3858323,0.18225427,0.3858323,0.0460811
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,False,0.39400104,0.21089357,0.3266383,0.06846712
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,True,0.40432164,0.14874162,0.40432164,0.042615186
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,False,0.45452482,0.21470231,0.2934633,0.03730967
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.54373676,0.18791041,0.24128172,0.027071059
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,False,0.3922531,0.17406125,0.34616214,0.0875235
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,False,0.48347536,0.15696147,0.33228743,0.027275814
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.41471496,0.09850343,0.41471496,0.07206666
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.5483285,0.16723076,0.21472853,0.069712155
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,False,0.5534002,0.07972486,0.3356542,0.031220704
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.48641,0.1393588,0.3343044,0.039926965
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,False,0.4867594,0.19061771,0.27734715,0.045275677
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,True,0.33015308,0.17671819,0.42392492,0.06920384
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,False,0.49607638,0.1106896,0.340948,0.052286062
In American football how many points is a touchdown worth?,two,three,six,seven,C,False,0.47057518,0.1266536,0.3664843,0.03628686
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,True,0.4618305,0.14993441,0.31741115,0.070824005
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.48602185,0.16796467,0.29478717,0.051226325
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,False,0.573913,0.15446658,0.23924252,0.032377955
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,False,0.43450895,0.10320492,0.43450895,0.027777227
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,False,0.5473687,0.15682377,0.25855866,0.03724891
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,False,0.39372486,0.18598245,0.34746096,0.07283178
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,False,0.49321637,0.12470463,0.33898234,0.043096766
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,False,0.4256425,0.15658513,0.37562817,0.042144313
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,True,0.48427564,0.15722127,0.33283746,0.025665669
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,True,0.38122648,0.11626752,0.4319862,0.07051981
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,False,0.38796085,0.19507897,0.3644555,0.052504793
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,False,0.48739642,0.10875285,0.3795847,0.024266038
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,False,0.4874273,0.084702164,0.37960875,0.04826184
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,False,0.3890722,0.16218942,0.3890722,0.059666157
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,False,0.44761574,0.16466863,0.3486035,0.039112225
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,False,0.367223,0.25238845,0.32407317,0.05631547
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,False,0.27305624,0.17629835,0.4501936,0.100451775
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,False,0.39719653,0.21260399,0.32928747,0.06091206
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,False,0.54712635,0.12995389,0.27511242,0.047807366
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,False,0.41575304,0.17331165,0.3237888,0.08714657
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.4905958,0.18048011,0.29756138,0.03136274
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,False,0.36815324,0.12723036,0.41717228,0.08744406
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,False,0.37239152,0.15523589,0.4219749,0.050397716
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.38084772,0.17989972,0.38084772,0.058404893
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,False,0.4409142,0.12632404,0.3891054,0.04365642
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,False,0.45958146,0.14920425,0.3579224,0.03329197
How many states were in the Confederate States of America?,11,13,16,22,A,False,0.3619253,0.19372465,0.38526747,0.059082683
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,True,0.6059876,0.11932604,0.25261322,0.022073098
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,False,0.4771374,0.19890045,0.28939846,0.034563717
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,False,0.38374826,0.13261986,0.43484375,0.04878812
What nationality was Karl Marx?,Russian,German,Danish,English,B,False,0.50896555,0.12868664,0.3087032,0.05364457
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,False,0.38987026,0.14342526,0.4417809,0.024923572
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,False,0.4256425,0.15658513,0.37562817,0.042144313
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,True,0.3815747,0.14037348,0.3815747,0.09647719
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,True,0.32550746,0.17423157,0.41795984,0.08230117
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,False,0.48383778,0.13862185,0.33253652,0.04500393
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,False,0.43978935,0.16178946,0.3425083,0.055912945
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,False,0.5499647,0.13905285,0.2943749,0.016607495
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,False,0.44031987,0.118510485,0.38858092,0.05258871
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,True,0.54466736,0.15604982,0.25728264,0.042000238
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,True,0.31698388,0.15938951,0.46120882,0.062417824
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,True,0.5249789,0.18142785,0.26397595,0.029617282
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,False,0.4057386,0.19165733,0.3363691,0.066235006
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,False,0.44076845,0.13442679,0.3432708,0.08153397
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,True,0.42138693,0.16501749,0.37187266,0.041722957
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,0.37562817,0.15658513,0.4256425,0.042144313
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,False,0.42138693,0.16501749,0.37187266,0.041722957
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,False,0.35348356,0.13842615,0.45388186,0.054208457
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.44699958,0.13632718,0.3481236,0.06854961
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,True,0.3419952,0.14256482,0.43913054,0.07630945
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,True,0.40168878,0.17824832,0.35448912,0.06557389
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,False,0.44962996,0.1995221,0.30902585,0.041822102
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,False,0.4015744,0.1896903,0.35438818,0.054347184
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,False,0.5048473,0.22402462,0.25385317,0.017274924
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,False,0.36060202,0.15032129,0.40861562,0.08046119
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,False,0.54319596,0.15562825,0.2565876,0.044588238
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,True,0.415594,0.10507862,0.415594,0.06373341
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,False,0.38460925,0.14148983,0.4358194,0.03808147
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,False,0.48433945,0.20190272,0.29376674,0.019991076
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,False,0.37631506,0.17775865,0.37631506,0.06961129
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.41820464,0.22384882,0.3256981,0.03224848
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,False,0.41431192,0.11870235,0.41431192,0.05267385
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,False,0.49680758,0.13371395,0.34145054,0.028027965
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,False,0.4994257,0.104685314,0.34324995,0.052639082
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,False,0.3980982,0.14645214,0.3980982,0.057351485
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,False,0.47975865,0.15575483,0.32973298,0.034753602
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.48788944,0.14879788,0.3150051,0.048307598
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,False,0.47542655,0.120206654,0.32675558,0.07761125
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,False,0.38504454,0.17086248,0.38504454,0.059048496
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,True,0.4236383,0.13753523,0.3738595,0.06496704
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,False,0.37193853,0.19908436,0.37193853,0.057038624
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,False,0.3601725,0.15014225,0.43445098,0.055234246
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,True,0.47891444,0.11375215,0.32915276,0.07818063
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,False,0.26759258,0.17277075,0.4999287,0.059707973
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,True,0.41717213,0.13543595,0.41717213,0.03021985
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,False,0.39999712,0.17749764,0.3529962,0.069509074
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,True,0.34191725,0.15172486,0.43903044,0.0673275
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,False,0.36742204,0.14388454,0.41634372,0.07234969
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,False,0.44710952,0.15451692,0.34820923,0.050164297
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,True,0.41601992,0.15304518,0.36713627,0.063798726
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.4244328,0.24183454,0.29170814,0.04202454
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,True,0.52500093,0.14130208,0.24799287,0.08570404
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,False,0.4807536,0.22709191,0.25732887,0.034825675
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,False,0.5129648,0.14696687,0.31112888,0.028939493
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,False,0.36117244,0.17060578,0.409262,0.058959786
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,False,0.367653,0.13525198,0.47207582,0.025019102
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,True,0.56069225,0.16064103,0.21957023,0.059096526
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,False,0.33649206,0.16919883,0.43206435,0.062244777
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,False,0.4498656,0.14604998,0.35035568,0.053728785
Backgammon is a how many player game?,Two,Three,Four,Six,A,True,0.4420835,0.12665905,0.3901373,0.041120175
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,False,0.48384264,0.18947549,0.27568525,0.05099664
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,False,0.37772077,0.20217937,0.37772077,0.042379096
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,False,0.38632157,0.1512857,0.38632157,0.07607123
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,True,0.3852645,0.14173089,0.4101119,0.0628927
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,True,0.40960228,0.16040255,0.40960228,0.020392897
"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",suggest that science fiction is not a serious literary genre,indicate the depth of certain readers' feelings about science fiction,explain why some readers consider science fiction to be dangerous,contrast the characteristics of science fiction with those of other literary genres,B,False,0.39603138,0.11346489,0.44876236,0.041741405
Which of these foods could contain small amounts of naturally occurring opium?,chocolate truffles,poppy seed bagels,carbonated soda,sesame chicken,B,False,0.44667017,0.14501257,0.34786707,0.060450234
What is the slowest wind speed a hurricane can have according to the Saffir-Simpson scale?,50 m.p.h.,74 m.p.h.,96 m.p.h.,110 m.p.h.,B,False,0.35975656,0.19256382,0.33796,0.10971956
In which of the following bands did Jimmy Page not play guitar?,Bad Company,The Firm,Led Zeppelin,The Yardbirds,A,True,0.50535595,0.127774,0.30651388,0.060356162
Which of these magazines does not focus on natural science?,Tiger Beat,Outside,National Geographic,Smithsonian,A,False,0.35531345,0.15766938,0.40262288,0.08439434
Which of the following artists is an English landscape painter who created a poetic sense of changing atmospheric effects by using tiny applications of local color?,John Constable,William Morris,William Hogarth,Joshua Reynolds,A,False,0.38658464,0.16115245,0.4115172,0.04074572
A flashing red traffic light signifies that a driver should do what?,stop,speed up,proceed with caution,honk the horn,A,True,0.53113836,0.16198805,0.25089198,0.05598157
Which composer was famous for writing approximately 600 lieder?,Schubert,Beethoven,Liszt,Mozart,A,True,0.4395218,0.14269184,0.3878766,0.029909832
"Students in a fourth-grade science class are learning about processes that change Earth's surface. Which of the following is the best example of an agent that gradually shapes Earth's surface by taking bits of rock, soil, and other substances away from their original locations and depositing them in other locations?",Fire,Lightning,Water,Sunlight,C,False,0.40650612,0.1319732,0.40650612,0.05501462
What country does Bordeaux wine come from?,France,Spain,Australia,United States,A,True,0.3933133,0.13592544,0.3933133,0.07744798
