0,1,2,3,4,5,llama_7B_ga_alpacagpt4_20000/ckp5000_correct,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceA_probs,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceB_probs,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceC_probs,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceD_probs
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,True,0.119607955,0.082205266,0.32512814,0.47305864
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,False,0.33819345,0.10314317,0.12441442,0.43424898
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.43656525,0.09741088,0.080756456,0.38526747
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,False,0.5025097,0.0497552,0.05638003,0.39135495
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,False,0.15751536,0.22918348,0.15751536,0.45578578
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,False,0.42370057,0.06916722,0.08343159,0.42370057
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,False,0.42266974,0.08322861,0.12109691,0.37300473
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,False,0.38000056,0.0660342,0.12336813,0.43059707
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,True,0.4099112,0.16052352,0.110326104,0.31923914
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,True,0.5363925,0.07727467,0.09922264,0.28711024
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,False,0.13813867,0.13813867,0.17737356,0.54634905
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.18252647,0.11784794,0.17146774,0.52815783
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,False,0.09846756,0.12643485,0.20845583,0.5666417
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,False,0.17917404,0.13954088,0.40377492,0.27751017
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,True,0.603964,0.07213321,0.07213321,0.25176963
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,False,0.43589458,0.20590201,0.23331757,0.124885894
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.28898904,0.16466099,0.1752807,0.37106925
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,False,0.16185926,0.036115684,0.16185926,0.6401658
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,False,0.2146032,0.22844394,0.13016343,0.42678943
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,False,0.5288707,0.10414082,0.046212204,0.3207763
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,True,0.09685129,0.06656485,0.20503417,0.6315497
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,False,0.5727684,0.06840743,0.120058775,0.23876539
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,False,0.71181923,0.07047965,0.03772504,0.17997609
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,False,0.20663032,0.1420148,0.26531857,0.38603625
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,False,0.2493742,0.15125309,0.13348038,0.46589231
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,False,0.11094208,0.12571384,0.2661362,0.49720788
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,True,0.53747797,0.072739735,0.13589571,0.2538866
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,True,0.1976217,0.15390794,0.17440055,0.47406983
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,False,0.22514144,0.22514144,0.07309273,0.47662443
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,False,0.23816717,0.09928284,0.26987875,0.39267126
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,True,0.62491316,0.03994936,0.03994936,0.29518807
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,False,0.14124873,0.06672117,0.29902357,0.4930065
Which of these are not legumes?,beans,peas,radishes,peanuts,C,False,0.5659658,0.067594975,0.0634996,0.30293965
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,True,0.21378279,0.17723216,0.15640685,0.4525782
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,False,0.48560494,0.13912815,0.11534128,0.2599256
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,False,0.09229503,0.09229503,0.2842887,0.5311212
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,False,0.20042756,0.09467527,0.33044916,0.37444797
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.35215276,0.09478063,0.10089346,0.4521731
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,True,0.18009636,0.0850715,0.18009636,0.55473584
How many eyes does a Giraffe have?,one,two,three,four,B,False,0.72876334,0.06778555,0.07681109,0.12664008
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,False,0.31164873,0.27502903,0.27502903,0.13829328
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,False,0.0866719,0.09821213,0.2841862,0.53092974
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,False,0.31597686,0.07989146,0.24608302,0.35804868
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,True,0.3169182,0.07527467,0.085297376,0.52250975
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,False,0.30991307,0.04194217,0.06915095,0.5789938
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,False,0.4372615,0.07598466,0.07598466,0.41076916
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.6716888,0.11672201,0.07079548,0.14079362
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,True,0.33149707,0.13818853,0.17743759,0.35287678
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,False,0.57711226,0.12877116,0.12877116,0.16534543
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.3745737,0.094707064,0.15614554,0.3745737
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.5076931,0.099970706,0.120587684,0.27174854
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,False,0.58038604,0.050713565,0.09474542,0.27415496
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.41588986,0.10515343,0.111935236,0.3670215
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,False,0.48540315,0.115293354,0.12272914,0.2765744
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,False,0.051533163,0.05839472,0.33603844,0.5540337
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,False,0.3349558,0.07021055,0.042584855,0.5522488
In American football how many points is a touchdown worth?,two,three,six,seven,C,False,0.7481296,0.02725062,0.057689562,0.16693029
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,False,0.13538864,0.10544079,0.28661776,0.4725528
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.39380243,0.11282629,0.09956885,0.39380243
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,False,0.37895617,0.09581512,0.09581512,0.4294136
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,False,0.46054894,0.09068746,0.16942649,0.27933705
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,False,0.37139764,0.12057516,0.13662957,0.37139764
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,True,0.097164884,0.11010224,0.29928893,0.493444
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,False,0.46521077,0.038186826,0.08605534,0.41054705
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,True,0.308403,0.15507476,0.18705587,0.34946635
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,True,0.50529635,0.14476983,0.1640457,0.18588814
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.32614255,0.10588299,0.17457153,0.39340302
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,False,0.48080564,0.07848936,0.0889401,0.35176495
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,True,0.34856477,0.12822981,0.12822981,0.39497563
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,False,0.4253971,0.047728233,0.04483653,0.48203808
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,False,0.19313684,0.15041512,0.19313684,0.4633112
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,True,0.3689165,0.11976966,0.0932767,0.41803718
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,False,0.35866708,0.09068524,0.19198066,0.35866708
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,False,0.18538158,0.099227615,0.14437532,0.5710155
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,False,0.5206326,0.19153005,0.09630735,0.19153005
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,False,0.30642334,0.12773626,0.1199971,0.4458433
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,False,0.061474577,0.13014168,0.14746983,0.66091394
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.41760755,0.0875353,0.07724963,0.41760755
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,True,0.070370644,0.06210187,0.27832127,0.58920616
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,False,0.19738287,0.11971877,0.2380892,0.44480917
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,False,0.12742572,0.112452805,0.2236391,0.53648233
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,False,0.24068832,0.068958364,0.24068832,0.44966498
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,True,0.20980947,0.05646945,0.16339979,0.57032126
How many states were in the Confederate States of America?,11,13,16,22,A,False,0.31461754,0.15819962,0.123206005,0.40397692
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,True,0.5039536,0.0726014,0.18539417,0.2380508
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,False,0.52918017,0.118076056,0.03177974,0.320964
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,True,0.5168446,0.13067877,0.10833651,0.24414009
What nationality was Karl Marx?,Russian,German,Danish,English,B,False,0.37633967,0.107823126,0.08938851,0.42644873
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,True,0.28505525,0.07207326,0.17289476,0.46997666
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,True,0.1087498,0.1087498,0.23022331,0.552277
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,False,0.17437139,0.119843595,0.28748983,0.41829523
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,True,0.06667505,0.15994513,0.43477595,0.33860385
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,False,0.3258638,0.119878605,0.13584025,0.41841742
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,True,0.113520995,0.16517207,0.2723227,0.44898424
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,False,0.683229,0.072011806,0.072011806,0.17274734
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,False,0.3799256,0.05826348,0.13129878,0.43051213
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,False,0.30106124,0.11075424,0.09181849,0.49636605
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,False,0.2210809,0.06742586,0.07177446,0.6397188
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,False,0.4316484,0.05487794,0.024351936,0.48912174
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,False,0.2181934,0.14996198,0.16992919,0.46191543
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,False,0.11976141,0.11976141,0.22374377,0.5367334
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,True,0.43693087,0.06700552,0.110473424,0.38559014
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,0.18511294,0.07716655,0.3918841,0.3458365
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,False,0.3579533,0.07987018,0.10255534,0.45962113
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,True,0.08403269,0.107900105,0.35379082,0.4542764
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.45221964,0.10741158,0.1295631,0.3108057
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,False,0.3339639,0.095682256,0.08443929,0.4859146
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,False,0.118312955,0.092142224,0.32160798,0.4679368
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,False,0.34166226,0.18287864,0.13379686,0.34166226
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,True,0.21275358,0.12122333,0.15565385,0.5103693
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,False,0.41184372,0.13370608,0.13370608,0.32074422
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,False,0.11094208,0.12571384,0.2661362,0.49720788
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,False,0.4097933,0.17082725,0.17082725,0.2485522
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,True,0.4012396,0.10799218,0.08952866,0.4012396
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,True,0.54234374,0.12101325,0.13712597,0.19951712
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,True,0.27100182,0.07764332,0.14505681,0.506298
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,False,0.2794978,0.19209585,0.16952398,0.35888228
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.6305944,0.109580874,0.05510072,0.20472401
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,False,0.354716,0.09547052,0.14786763,0.4019459
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,False,0.44847214,0.106521465,0.13677628,0.3082301
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,False,0.4486733,0.22560711,0.10011255,0.22560711
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,False,0.09843841,0.09843841,0.30321166,0.49991152
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,False,0.3965129,0.10025416,0.10672,0.3965129
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.50971645,0.1288765,0.08857544,0.27283156
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,False,0.3791181,0.054617144,0.079467475,0.4867973
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,False,0.326142,0.093441255,0.10588281,0.47453383
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,False,0.3067599,0.09959036,0.08788818,0.50576156
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,True,0.093693584,0.120304935,0.17504266,0.6109589
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,True,0.15372583,0.06408246,0.1741942,0.6079975
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,False,0.34321088,0.1046734,0.11142425,0.44069147
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,True,0.47566926,0.09366483,0.082658924,0.34800708
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,True,0.45352235,0.11466841,0.18905625,0.24275303
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,False,0.18764699,0.113813646,0.15556481,0.54297453
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,False,0.23840801,0.10579291,0.21039432,0.4454048
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,False,0.11890809,0.11170381,0.126577,0.64281106
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,False,0.2601833,0.13082838,0.12290189,0.4860864
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,False,0.23598003,0.04100718,0.08155252,0.64146024
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.2682678,0.12672074,0.16271265,0.44229883
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,False,0.21577787,0.095750846,0.101926245,0.58654505
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,False,0.5660652,0.1621804,0.06351075,0.20824376
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,False,0.5132584,0.11452343,0.12977205,0.2424461
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,False,0.26675123,0.18333524,0.1617928,0.38812074
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,True,0.27408144,0.047628213,0.16623878,0.5120515
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,True,0.5978283,0.103886984,0.04907274,0.24921192
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,False,0.34600583,0.16344157,0.18520358,0.30534908
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,False,0.15710108,0.12235044,0.29350346,0.427045
Backgammon is a how many player game?,Two,Three,Four,Six,A,True,0.54826015,0.07419894,0.08407842,0.2934625
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,False,0.43401468,0.10308752,0.055178776,0.40771908
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,False,0.31115207,0.14697783,0.089146554,0.45272356
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,True,0.071465045,0.11782595,0.28264976,0.52805924
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,False,0.3247916,0.15342069,0.19699608,0.3247916
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,True,0.50650364,0.17504299,0.093693756,0.22475962
"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",suggest that science fiction is not a serious literary genre,indicate the depth of certain readers' feelings about science fiction,explain why some readers consider science fiction to be dangerous,contrast the characteristics of science fiction with those of other literary genres,B,False,0.15585482,0.107117355,0.25696117,0.48006666
Which of these foods could contain small amounts of naturally occurring opium?,chocolate truffles,poppy seed bagels,carbonated soda,sesame chicken,B,False,0.31730133,0.08022634,0.14080161,0.4616707
What is the slowest wind speed a hurricane can have according to the Saffir-Simpson scale?,50 m.p.h.,74 m.p.h.,96 m.p.h.,110 m.p.h.,B,False,0.20002012,0.20002012,0.17651713,0.4234426
In which of the following bands did Jimmy Page not play guitar?,Bad Company,The Firm,Led Zeppelin,The Yardbirds,A,False,0.17172483,0.11087388,0.22049902,0.49690223
Which of these magazines does not focus on natural science?,Tiger Beat,Outside,National Geographic,Smithsonian,A,False,0.19288741,0.15022087,0.13256945,0.52432233
Which of the following artists is an English landscape painter who created a poetic sense of changing atmospheric effects by using tiny applications of local color?,John Constable,William Morris,William Hogarth,Joshua Reynolds,A,True,0.50444067,0.119815156,0.10573651,0.27000764
A flashing red traffic light signifies that a driver should do what?,stop,speed up,proceed with caution,honk the horn,A,True,0.5808696,0.100940004,0.12960954,0.18858075
Which composer was famous for writing approximately 600 lieder?,Schubert,Beethoven,Liszt,Mozart,A,False,0.3741825,0.09460815,0.10720508,0.42400432
"Students in a fourth-grade science class are learning about processes that change Earth's surface. Which of the following is the best example of an agent that gradually shapes Earth's surface by taking bits of rock, soil, and other substances away from their original locations and depositing them in other locations?",Fire,Lightning,Water,Sunlight,C,False,0.504924,0.060304575,0.087742634,0.34702885
What country does Bordeaux wine come from?,France,Spain,Australia,United States,A,True,0.50576156,0.09959036,0.08788818,0.3067599
