0,1,2,3,4,5,llama_7B_followturn_20000/ckp10k_correct,llama_7B_followturn_20000/ckp10k_choiceA_probs,llama_7B_followturn_20000/ckp10k_choiceB_probs,llama_7B_followturn_20000/ckp10k_choiceC_probs,llama_7B_followturn_20000/ckp10k_choiceD_probs
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,True,0.43836606,0.38685668,0.12559398,0.04918331
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.2241456,0.5376974,0.14471929,0.09343779
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,False,0.45130995,0.39827964,0.12930247,0.021108048
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,False,0.32188988,0.49855277,0.09817086,0.08138651
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,False,0.2663578,0.4391498,0.23505996,0.05943246
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,False,0.37941852,0.37941852,0.17922461,0.06193837
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,False,0.35232776,0.39923966,0.2007503,0.04768238
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,False,0.36755502,0.3912603,0.18481827,0.05636639
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,True,0.41342935,0.3219791,0.17234299,0.09224856
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,False,0.25997004,0.25997004,0.37825418,0.10180573
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.23081726,0.5201547,0.13999775,0.10903035
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,False,0.33767906,0.29800072,0.2320832,0.13223702
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,True,0.33141682,0.37554446,0.2581077,0.03493108
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,False,0.28816026,0.39386836,0.22441943,0.093551934
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,True,0.39449093,0.44701678,0.12807246,0.030419873
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.39078188,0.4428139,0.15303239,0.0133718215
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,False,0.29964605,0.31897154,0.13296711,0.24841529
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,True,0.31763396,0.3381196,0.2473736,0.09687289
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,True,0.32899556,0.4786857,0.15540649,0.036912277
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,False,0.26987875,0.23816717,0.39267126,0.09928284
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,False,0.39005134,0.3442191,0.17308423,0.09264531
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,False,0.343464,0.343464,0.20832144,0.1047506
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,True,0.334106,0.3785917,0.17883405,0.10846834
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,False,0.3285966,0.39636317,0.24040642,0.034633826
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,False,0.38529846,0.34002468,0.17097516,0.10370167
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,False,0.32499838,0.41730618,0.1851785,0.07251694
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,False,0.27247855,0.30875865,0.3498694,0.06889337
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,True,0.35724166,0.40480784,0.1796324,0.0583181
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,False,0.3872607,0.34175637,0.19472691,0.076256156
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,False,0.25536236,0.54060215,0.16487435,0.03916109
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,False,0.2816182,0.31911525,0.24852721,0.15073937
Which of these are not legumes?,beans,peas,radishes,peanuts,C,False,0.50111747,0.26822886,0.08708116,0.14357257
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,False,0.360109,0.21841715,0.28045318,0.1410207
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,False,0.21710682,0.45961514,0.19159609,0.13168195
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,True,0.28096673,0.4632358,0.1931054,0.06269215
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,True,0.29501548,0.3788074,0.26035026,0.065826856
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.33408123,0.48608533,0.08991674,0.08991674
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,False,0.36464268,0.32179603,0.19517916,0.11838214
How many eyes does a Giraffe have?,one,two,three,four,B,True,0.29675475,0.4317756,0.19159926,0.079870455
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,True,0.25292593,0.6067378,0.09904722,0.041289024
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,False,0.21180658,0.2400083,0.2400083,0.30817676
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,False,0.29833898,0.43408063,0.20504516,0.06253525
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,True,0.23124851,0.29692897,0.090558216,0.38126433
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,False,0.2977846,0.43327403,0.15939261,0.10954883
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,False,0.2971791,0.40619564,0.18024823,0.116377
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,True,0.36701867,0.534009,0.08717457,0.011797796
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,False,0.35515478,0.29443365,0.14805053,0.2023611
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,False,0.25614116,0.47853464,0.22604375,0.039280515
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,True,0.27283156,0.50971645,0.08857544,0.1288765
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.3831192,0.29837352,0.2633137,0.055193555
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,False,0.27235427,0.50882477,0.16519122,0.053629734
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.5107362,0.29100874,0.12913434,0.06912063
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,True,0.23995988,0.61275905,0.10003017,0.047250904
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,False,0.31102183,0.39935994,0.18864428,0.10097401
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,False,0.29133224,0.33012268,0.12144535,0.2570998
In American football how many points is a touchdown worth?,two,three,six,seven,C,False,0.2745389,0.39945173,0.24227972,0.08372963
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,False,0.22709183,0.48075342,0.22709183,0.0650629
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.26534075,0.4374729,0.23416239,0.063023955
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,True,0.32310352,0.47011283,0.13468958,0.07209414
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,True,0.28680977,0.41730574,0.22336768,0.072516866
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,False,0.37164184,0.47719756,0.120654434,0.030506218
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,False,0.2633137,0.3831192,0.29837352,0.055193555
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,False,0.3664843,0.47057518,0.1266536,0.03628686
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,False,0.30171722,0.43899596,0.18300074,0.07628606
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,False,0.30888543,0.47841108,0.16533445,0.04736911
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.38758075,0.38758075,0.16156769,0.06327082
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,False,0.21474543,0.4839363,0.25903246,0.042285882
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,False,0.23832819,0.5045408,0.16380042,0.09333067
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,True,0.33246318,0.48373103,0.12230636,0.061499503
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,False,0.30114782,0.3412452,0.26576203,0.0918449
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,False,0.33832124,0.3833682,0.19276963,0.08554101
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,False,0.37435603,0.45155957,0.12937398,0.044710454
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,False,0.35898423,0.31680247,0.19215041,0.13206293
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,True,0.25448868,0.6104866,0.08794894,0.047075674
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,True,0.36588866,0.46981034,0.11158974,0.05271126
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,False,0.31779525,0.31779525,0.24749918,0.11691034
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,False,0.31304345,0.40195572,0.2151514,0.06984943
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,False,0.26305002,0.29807472,0.29807472,0.14080052
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,True,0.2676441,0.34366184,0.2361951,0.15249902
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.33427238,0.2771215,0.31401986,0.07458625
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,True,0.37931043,0.42981502,0.13954051,0.051334087
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,False,0.29675475,0.4317756,0.19159926,0.079870455
How many states were in the Confederate States of America?,11,13,16,22,A,False,0.3035012,0.4148369,0.25161132,0.030050686
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,False,0.38633803,0.43777835,0.14212582,0.033757843
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,False,0.26446384,0.3847926,0.23338851,0.117355116
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,False,0.32138744,0.41266963,0.16160375,0.10433922
What nationality was Karl Marx?,Russian,German,Danish,English,B,True,0.34302136,0.49909315,0.09827727,0.059608176
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,False,0.22107916,0.5303413,0.17217661,0.07640292
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,False,0.3030892,0.3030892,0.26747528,0.12634638
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,False,0.261829,0.33619508,0.261829,0.14014696
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,False,0.22899327,0.25948337,0.17834014,0.33318323
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,False,0.38980564,0.38980564,0.18413115,0.036257576
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,False,0.24167733,0.39845854,0.2132795,0.1465847
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,True,0.35652092,0.4577819,0.1582052,0.02749194
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,False,0.34550256,0.26907766,0.28643167,0.098988146
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,False,0.31807232,0.40841293,0.17025183,0.10326296
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,False,0.23679237,0.44238636,0.20896852,0.11185279
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,False,0.21039432,0.4454048,0.23840801,0.10579291
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,False,0.36589405,0.25147507,0.32290035,0.059730563
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,False,0.21519046,0.40202868,0.21519046,0.16759048
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,False,0.28830728,0.4194846,0.16427252,0.12793557
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,False,0.34549016,0.304894,0.23745169,0.11216423
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,False,0.2963333,0.2963333,0.20366672,0.20366672
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,False,0.2236818,0.32545507,0.25346467,0.19739848
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.42717266,0.3326824,0.13868266,0.1014624
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,False,0.26193625,0.43185985,0.23115793,0.07504599
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,False,0.29937452,0.33923578,0.26419708,0.09719268
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,True,0.31885117,0.4639257,0.14148934,0.07573379
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,False,0.37065324,0.42000514,0.1363557,0.07298595
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,True,0.34315535,0.38884595,0.22155775,0.046441026
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,False,0.29863346,0.2635431,0.23257597,0.20524758
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,True,0.31932592,0.46461645,0.16056715,0.055490524
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,False,0.25127238,0.36559913,0.28472888,0.09839967
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,False,0.30138645,0.49690223,0.14236487,0.05934651
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,False,0.4460819,0.3065873,0.21071416,0.03661663
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,True,0.2663578,0.4391498,0.23505996,0.05943246
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.4696526,0.3657658,0.13455772,0.030023884
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,True,0.21529703,0.48517933,0.2596978,0.039825946
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,True,0.33660233,0.5549634,0.07510613,0.033328142
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,False,0.24445131,0.51750344,0.16800876,0.07003647
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,False,0.19171195,0.33646494,0.38126475,0.09055831
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,False,0.1966228,0.6056409,0.09886816,0.09886816
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.3713477,0.42079207,0.17541222,0.032448
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,False,0.27014002,0.23839775,0.14459553,0.34686667
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,False,0.36471498,0.32185984,0.09221439,0.22121082
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,True,0.4149849,0.30360946,0.16251042,0.11889517
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,False,0.26313266,0.4338324,0.23221377,0.070821196
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,False,0.25924516,0.54882205,0.13035665,0.061576128
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,False,0.25519818,0.47677293,0.15478551,0.1132435
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,False,0.30595216,0.34668922,0.27000183,0.07735682
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,False,0.31812733,0.40848356,0.19295397,0.08043519
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,True,0.3458141,0.4440341,0.16335101,0.046800848
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,False,0.40841293,0.31807232,0.17025183,0.10326296
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,True,0.29137534,0.45129097,0.18812606,0.06920771
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,False,0.32132053,0.36410388,0.14258513,0.1719905
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,False,0.23619486,0.23619486,0.18394874,0.3436615
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.43974924,0.43974924,0.08659176,0.03390982
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,False,0.28879872,0.42019966,0.13641885,0.15458283
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,True,0.1845421,0.6856571,0.07692859,0.0528722
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,False,0.3538973,0.45441312,0.13019153,0.061498128
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,0.26401964,0.5589296,0.14131954,0.035731174
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,False,0.2816182,0.31911525,0.24852721,0.15073937
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,False,0.3689167,0.41803738,0.13571687,0.077329144
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,True,0.3051374,0.34576598,0.3051374,0.04395921
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,False,0.24977615,0.41181126,0.2204267,0.117985904
Backgammon is a how many player game?,Two,Three,Four,Six,A,False,0.24399643,0.585317,0.14799131,0.022695202
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,False,0.45802596,0.35671097,0.12327602,0.061987072
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,False,0.27600434,0.45505422,0.1674051,0.101536326
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,False,0.17946905,0.37993598,0.26112592,0.17946905
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,False,0.20405248,0.43197912,0.27890667,0.08506174
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,False,0.26341262,0.55764455,0.14099462,0.037948187
"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",suggest that science fiction is not a serious literary genre,indicate the depth of certain readers' feelings about science fiction,explain why some readers consider science fiction to be dangerous,contrast the characteristics of science fiction with those of other literary genres,B,False,0.43495992,0.26381654,0.16001281,0.14121081
Which of these foods could contain small amounts of naturally occurring opium?,chocolate truffles,poppy seed bagels,carbonated soda,sesame chicken,B,True,0.33631614,0.38109612,0.18001705,0.10257063
What is the slowest wind speed a hurricane can have according to the Saffir-Simpson scale?,50 m.p.h.,74 m.p.h.,96 m.p.h.,110 m.p.h.,B,False,0.3007833,0.3007833,0.3007833,0.09765004
In which of the following bands did Jimmy Page not play guitar?,Bad Company,The Firm,Led Zeppelin,The Yardbirds,A,True,0.43987513,0.38818842,0.1044795,0.067457035
Which of these magazines does not focus on natural science?,Tiger Beat,Outside,National Geographic,Smithsonian,A,False,0.26503736,0.34031472,0.16075328,0.23389466
Which of the following artists is an English landscape painter who created a poetic sense of changing atmospheric effects by using tiny applications of local color?,John Constable,William Morris,William Hogarth,Joshua Reynolds,A,False,0.23032503,0.58815557,0.1232841,0.058235288
A flashing red traffic light signifies that a driver should do what?,stop,speed up,proceed with caution,honk the horn,A,False,0.3871619,0.4387119,0.110923745,0.06320245
Which composer was famous for writing approximately 600 lieder?,Schubert,Beethoven,Liszt,Mozart,A,False,0.28264976,0.52805924,0.11782595,0.071465045
"Students in a fourth-grade science class are learning about processes that change Earth's surface. Which of the following is the best example of an agent that gradually shapes Earth's surface by taking bits of rock, soil, and other substances away from their original locations and depositing them in other locations?",Fire,Lightning,Water,Sunlight,C,True,0.17042328,0.31839263,0.3607861,0.15039802
What country does Bordeaux wine come from?,France,Spain,Australia,United States,A,False,0.23515329,0.6392129,0.0763431,0.049290806
What is the loudest animal on earth?,African elephant,sperm whale,blue whale,Indian elephant,C,False,0.29164848,0.42434603,0.20044687,0.083558686
Which of these household pets should be vaccinated for parvovirus?,hamster,cat,dog,bird,C,False,0.23849851,0.44557387,0.23849851,0.07742913
