0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_52000_gpt35_Tptvicuna_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_52000_gpt35_Tptvicuna_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_52000_gpt35_Tptvicuna_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_52000_gpt35_Tptvicuna_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_52000_gpt35_Tptvicuna_choiceD_probs
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.0007092539,0.99870384,0.00023026102,0.00035663525
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,True,0.0044424995,0.9593128,0.013683862,0.022560876
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.0015943164,0.0012416549,0.00096700183,0.9961971
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,True,0.03319795,0.75558186,0.16859311,0.04262701
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.09267278,0.77593964,0.04960416,0.081783436
How many keys are on a Standard piano?,20,54,88,100,C,True,0.012328925,0.004260762,0.9794078,0.004002616
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,True,0.02539061,0.013590613,0.008243124,0.9527756
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,True,0.80904406,0.14059077,0.035546917,0.014818159
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.92932564,0.06732012,0.00090209016,0.0024521353
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,True,0.059915908,0.9372425,0.0005183742,0.002323192
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,False,0.11667849,0.11667849,0.35939503,0.40724793
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,True,0.006688196,0.00029385881,0.99261636,0.0004016574
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,True,0.00031492862,0.9993357,0.00019101387,0.00015835605
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,True,0.9777964,0.020293515,0.001297321,0.0006128111
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,False,0.2645542,0.6346325,0.08588817,0.014925127
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,True,0.4486432,0.0779625,0.16504662,0.30834767
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,False,0.07058066,0.07997836,0.090627365,0.7588136
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.27600434,0.1674051,0.45505422,0.101536326
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,True,0.052428164,0.040831093,0.72374845,0.18299226
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,True,0.0014756414,0.9815105,0.01586464,0.0011492306
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,True,0.99281305,0.0059034824,0.00079894945,0.00048458733
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,True,0.029309787,0.9706068,4.690746e-05,3.6531565e-05
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.3577605,0.45937356,0.1689941,0.01387188
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,True,0.002688853,0.005692302,0.8448125,0.1468064
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,True,0.0011688147,0.99823654,0.00019080378,0.0004039316
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,True,0.0052115126,0.9931385,0.000850756,0.0007992113
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,False,0.0024489514,0.0020302518,0.98797745,0.0075433007
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,False,0.91414404,0.007908896,0.0029095202,0.07503751
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,False,0.12924996,0.5111935,0.21309716,0.1464594
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,True,0.0018086436,0.9973254,0.0004867898,0.0003791123
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,True,0.0027069275,0.0030673507,0.75055593,0.24366984
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,True,0.004595792,0.0027874887,0.9924148,0.00020192502
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,True,0.8182837,0.09773005,0.05927627,0.024710026
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,False,0.07983924,0.14915934,0.66848576,0.102515616
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,True,0.0024624646,0.9934291,0.0013180623,0.002790338
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,False,0.0713279,0.6767403,0.17110674,0.080825105
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,True,0.9677681,0.025790146,0.0057545593,0.0006872841
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,True,0.0011665163,0.0007531596,0.9962735,0.001806736
Which of these are not legumes?,beans,peas,radishes,peanuts,C,False,0.0156709,0.0074024093,0.0074024093,0.96952426
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,False,0.04634153,0.43967623,0.38801292,0.12596935
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,False,0.6030243,0.13455291,0.2513779,0.011044776
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,True,0.0074702282,0.97840685,0.009591963,0.0045309225
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,False,0.85678875,0.03764467,0.07969377,0.025872778
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.17672704,0.07367079,0.050633147,0.698969
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,False,0.036214877,0.024890097,0.933994,0.0049011507
How many eyes does a Giraffe have?,one,two,three,four,B,False,0.039873365,0.17870004,0.6237244,0.15770222
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,False,0.007526528,0.0035552802,0.98578066,0.0031375238
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,False,0.023423724,0.11895549,0.6845416,0.17307922
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,True,0.9989818,0.000755207,0.00013969924,0.00012328415
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,True,0.002747914,0.0031137948,0.015813153,0.9783252
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,True,0.8964485,0.09448497,0.0022220737,0.006844469
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,True,0.0024642479,0.0016936511,0.9941485,0.0016936511
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.95660055,0.042030096,0.00049702544,0.0008723068
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,True,0.034441814,0.07291332,0.0043787854,0.8882661
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,True,0.0024686793,0.0011661215,0.9959363,0.00042899212
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.43363708,0.2630142,0.040334534,0.2630142
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.87181115,0.020503033,0.104123,0.003562893
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,True,0.0045466684,0.008494295,0.981807,0.0051520504
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.40188262,0.58473575,0.0019811154,0.011400532
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,True,0.0010984106,0.9986099,0.00012323825,0.00016844671
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,True,0.006620641,0.0085010715,0.98259026,0.0022880323
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,False,0.0010310543,0.00023005932,0.0009099023,0.997829
In American football how many points is a touchdown worth?,two,three,six,seven,C,False,0.22210716,0.47020087,0.17297724,0.13471481
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,True,0.97096205,0.025875261,0.0018743977,0.0012882535
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.83135164,0.04690165,0.11251121,0.009235483
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,True,0.11659592,0.86153376,0.003989693,0.017880563
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,True,0.12742184,0.83089477,0.019540772,0.022142595
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,True,0.0009067578,0.0019196062,0.99438065,0.0027930106
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,False,0.10502704,0.6043889,0.038637288,0.25194678
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,True,0.03234486,0.010500838,0.011899008,0.94525534
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,True,0.0031485371,0.0035677599,0.004042802,0.98924094
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,True,0.4773167,0.42123052,0.082945205,0.018507577
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.31025037,0.65680003,0.017503127,0.015446457
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,True,0.019924156,0.010664633,0.009411505,0.9599997
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,True,0.00023021596,0.0005522594,0.00070911506,0.9985084
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,True,0.00048771634,0.9992237,0.00023038087,5.824941e-05
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,True,0.03881377,0.04983787,0.68799055,0.22335783
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,True,0.14539164,0.11323113,0.0030175073,0.7383597
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,True,0.013953781,0.0065912995,0.0012192678,0.9782356
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,True,0.015506493,0.65935284,0.31145623,0.013684431
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,True,0.0002034054,0.99969053,7.482866e-05,3.119323e-05
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,True,0.0040666987,0.9950884,0.00029459066,0.0005503678
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,True,0.03998231,0.9099932,0.031138252,0.018886305
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.99473745,0.004606548,0.00013910572,0.0005168404
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,False,0.00899215,0.0061802086,0.9763802,0.008447344
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,True,0.0035856047,0.9941888,0.0013190702,0.0009065828
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.9744427,0.015750399,0.008430582,0.0013762546
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,True,0.015401051,0.9528293,0.011994351,0.01977534
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,True,0.004551524,0.0016744122,0.010918538,0.9828555
How many states were in the Confederate States of America?,11,13,16,22,A,False,0.025075484,0.94095063,0.01184482,0.022129038
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,True,0.99823976,0.001324445,0.00024499767,0.00019080439
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,False,0.0520883,0.8147982,0.035799734,0.09731377
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,False,0.16318992,0.028358154,0.73136646,0.07708546
What nationality was Karl Marx?,Russian,German,Danish,English,B,True,0.0008037765,0.99881136,0.0002163335,0.0001684807
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,True,0.004049516,0.0031537663,0.0019128559,0.9908839
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,False,0.00839604,0.9704503,0.012216167,0.008937538
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,False,0.10230819,0.755961,0.0796777,0.06205306
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,True,0.0008029107,0.0005518319,0.9977355,0.000909817
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,True,0.008493942,0.9817662,0.006615089,0.0031247467
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,True,0.006274578,0.059531536,0.002963901,0.93122995
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,True,0.45138744,0.511489,0.0044252467,0.032698397
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,True,0.0011671357,0.0007079036,0.99680245,0.001322538
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,False,0.0636335,0.014198553,0.87843335,0.04373462
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,True,0.007893996,0.07489615,0.9124219,0.004787951
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,True,0.5912916,0.3586365,0.037800007,0.012271865
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,True,0.014149745,0.018168632,0.8754137,0.09226792
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,True,0.09500641,0.25825417,0.6195196,0.027219791
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,False,0.38396236,0.021661675,0.55866194,0.03571406
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,0.00055257394,0.00019096443,0.9990771,0.0001793945
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,False,0.003164056,0.0019190969,0.0007999986,0.9941168
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,False,0.2635431,0.20524758,0.29863346,0.23257597
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.9701431,0.02281558,0.0022590482,0.0047824048
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,False,0.14853372,0.07950437,0.31444588,0.45751604
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,True,0.9897037,0.0066685714,0.002779874,0.0008478137
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,True,0.05008547,0.7834686,0.072873935,0.09357198
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,False,0.18048011,0.4905958,0.03136274,0.29756138
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,False,0.0014997084,0.0008027361,0.99751854,0.00017911465
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,True,0.08231865,0.8850088,0.018367771,0.014304835
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,False,0.0030728865,0.01377172,0.01768324,0.96547216
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,True,0.9996755,0.00027801804,1.8919365e-05,2.7527514e-05
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,True,0.9906793,0.008571056,0.00054792926,0.00020157191
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,True,0.0006258891,0.00015824955,0.0005523452,0.99866354
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,True,0.0020931782,0.95688534,0.00827868,0.032742813
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.99509037,0.0046081827,0.00017867865,0.0001228039
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,True,0.0005525885,0.9991035,0.00027785896,6.599729e-05
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,True,7.9655714e-05,0.9997032,0.00017950693,3.7626694e-05
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,False,0.02231125,0.94869846,0.0093007125,0.019689608
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,True,0.004064212,0.9944799,0.0010275937,0.0004283648
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,True,0.00037509532,0.0019048912,0.010961891,0.98675805
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.40157446,0.029089957,0.21494733,0.3543882
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,True,0.005082444,0.0037183953,0.5874506,0.4037485
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,False,0.01091366,0.0031268161,0.003543147,0.9824164
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,True,0.8597454,0.029418869,0.090616494,0.020219274
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,True,0.022506554,0.0050218906,0.015468513,0.957003
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,True,0.0010308997,0.00048696253,0.0008028655,0.9976793
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,True,0.9830489,0.010920687,0.0045524193,0.0014779542
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,False,0.04689052,0.0063459417,0.0049422244,0.9418213
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,True,0.9085423,0.0845076,0.00540239,0.0015478106
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,True,0.00587443,0.98792714,0.0021610819,0.0040374324
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,True,0.01039114,0.001593533,0.8254705,0.16254479
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,True,0.004031254,0.9864153,0.008534165,0.0010192606
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,True,0.09833287,0.09833287,0.6412108,0.16212347
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,False,0.03822133,0.020458402,0.07140684,0.8699134
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.71994174,0.14176494,0.12510711,0.013186193
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,False,0.035933107,0.2343133,0.00801776,0.7217358
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,True,0.0001313402,0.99978036,4.0056497e-05,4.8317357e-05
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,False,0.26734987,0.72673225,0.0013179245,0.004600008
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,0.00037805218,0.99453664,0.0031653922,0.0019199074
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,False,0.9531809,0.036958832,0.0034377072,0.0064224824
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,True,0.8710901,0.018078897,0.029807065,0.081024006
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,False,0.05839472,0.33603844,0.5540337,0.051533163
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,True,0.0045723724,0.0040351045,0.9873575,0.0040351045
Backgammon is a how many player game?,Two,Three,Four,Six,A,False,0.10326295,0.3180723,0.17025183,0.4084129
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,False,0.07186661,0.038467426,0.014151375,0.87551457
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,True,0.016427515,0.083425805,0.8969119,0.0032347695
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,True,0.008399193,0.015691757,0.005094368,0.9708147
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,True,0.055011872,0.055011872,0.8605305,0.029445734
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,False,0.07000241,0.75259674,0.16792704,0.009473795
