0,1,2,3,4,5,llama2_chat_7B_alpacacode_alpacagpt4_52000_correct,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceA_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceB_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceC_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceD_probs
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,False,0.011463971,0.074754484,0.0030854861,0.910696
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,False,0.71505564,0.20486687,0.03141735,0.048660148
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.9999503,3.1201336e-05,1.5689016e-05,2.7263422e-06
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,4.8324677e-05,0.9999318,1.3006411e-05,6.96183e-06
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,True,0.00040384108,0.9980129,0.0010312444,0.00055198534
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.00027796745,7.963901e-05,0.00014878526,0.9994936
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,True,0.07746102,0.73492974,0.163985,0.023624279
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.0017968522,0.9908234,0.0066761156,0.0007036574
How many keys are on a Standard piano?,20,54,88,100,C,True,0.015738511,0.002129976,0.97370726,0.008424219
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,True,0.009654766,0.0027661368,0.0027661368,0.9848129
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,True,0.98423094,0.014039299,0.0013058584,0.00042395014
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.9988918,0.00096961757,9.600514e-05,4.2602023e-05
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,False,0.9981171,0.0017004121,0.0001311217,5.1347997e-05
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,False,0.39325345,0.18575977,0.21049342,0.21049342
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,False,0.99924254,0.00024524378,0.00029582047,0.0002164269
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,True,3.535559e-05,0.999946,1.7777907e-05,8.851099e-07
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,True,0.99995387,3.3213768e-05,1.0129626e-05,2.726352e-06
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,True,0.9524225,0.041846525,0.0038923332,0.001838608
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,True,0.92932355,0.021855596,0.031799704,0.017021155
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,False,0.024828753,0.076477945,0.076477945,0.8222154
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.16931696,0.48993486,0.10931925,0.23142883
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,False,0.019049741,0.085375026,0.18073893,0.7148363
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,True,0.00029500507,0.9964882,0.0031716037,4.5240497e-05
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,True,0.9999443,5.1442e-05,3.089332e-06,1.0676446e-06
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,False,0.99535626,0.004609414,2.7408578e-05,6.9299736e-06
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.6711631,0.080159,0.2469071,0.0017709429
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,True,0.012070976,0.0064611277,0.95891637,0.022551551
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,True,0.00016864242,0.9997701,4.8316862e-05,1.3004307e-05
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,True,0.0031725515,0.996786,3.3108547e-05,8.37115e-06
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,True,4.00575e-05,3.1196814e-05,0.00012338579,0.9998054
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,True,0.29400095,0.0004420126,0.00028538477,0.70527166
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,True,0.28918654,0.056944214,0.041661274,0.61220795
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,True,0.0020496866,0.9974349,0.0004573469,5.814513e-05
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,False,0.0069682635,0.007896077,0.17971389,0.80542177
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,True,0.00021646869,0.00016858598,0.9994355,0.00017945885
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,True,0.9812599,0.01586059,0.00258917,0.0002904968
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,True,0.08780746,0.18588841,0.077489816,0.64881426
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,True,8.478527e-05,0.9996113,0.00026115702,4.263271e-05
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,False,0.10588281,0.47453383,0.093441255,0.326142
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,True,0.99975544,0.00021653798,2.1440164e-05,6.538881e-06
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,True,0.0005882165,0.00015831632,0.99908495,0.00016852685
Which of these are not legumes?,beans,peas,radishes,peanuts,C,False,0.018471738,0.008725432,0.08278459,0.8900182
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,False,0.05601333,0.87619597,0.06347143,0.0043192846
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,False,0.971482,0.015702544,0.009524073,0.003291432
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,False,0.0069044908,0.022638954,0.007823813,0.9626328
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,False,0.9707903,0.02014811,0.00509424,0.0039673983
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.4399883,0.4399883,0.05254911,0.067474395
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,True,0.0008016921,0.00017888169,0.0027981803,0.9962212
How many eyes does a Giraffe have?,one,two,three,four,B,True,0.027332315,0.7987673,0.035095386,0.13880494
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,False,0.9970759,0.001499043,0.0004571823,0.0009678549
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,False,0.008557562,0.0109881265,0.3418306,0.63862365
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,True,0.99958485,0.00015839553,0.0002453278,1.1474134e-05
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,True,0.016171401,0.007638829,0.197008,0.7791818
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,True,0.99970263,0.0002304913,4.538643e-05,2.1439031e-05
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,True,0.0019253048,0.00055160903,0.9973326,0.00019063099
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.998248,0.0017006351,3.757192e-05,1.38219375e-05
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,True,0.002137346,0.020278573,0.0005076641,0.97707635
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,True,0.0010977283,0.0007544569,0.99798965,0.00015814276
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.8292261,0.12716594,0.007174211,0.036433652
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.99933594,0.0004304565,0.00014876178,8.4761916e-05
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,True,0.0019246177,0.0008540439,0.9969766,0.00024468766
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.053100854,0.21001795,0.003846613,0.7330347
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,True,8.480622e-05,0.99985826,5.143757e-05,5.4214797e-06
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,True,0.0034246154,0.0053041484,0.9495509,0.041720357
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,False,0.04030227,0.07073268,0.21787201,0.67109305
In American football how many points is a touchdown worth?,two,three,six,seven,C,False,0.079508595,0.45754036,0.45754036,0.005410628
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,True,0.9706391,0.025866656,0.0021232644,0.0013708826
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.26237974,0.29731518,0.38176024,0.05854483
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,True,0.0008038442,0.9988955,0.00023030522,7.0239126e-05
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,True,0.014036888,0.9840619,0.0013898403,0.00051129365
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,False,0.0004869715,0.00011566586,0.0016996975,0.99769765
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,False,0.029621145,0.81320924,0.015855055,0.14131458
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,True,0.0052138213,0.0006227021,0.00058497454,0.99357843
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,True,0.014033304,0.0016760392,0.00048019324,0.98381054
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,True,0.7978065,0.15709741,0.03505317,0.010042902
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.653827,0.308846,0.0119752595,0.025351625
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,True,0.00015840164,0.000115889125,0.0001022718,0.9996234
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,True,0.00017939108,9.6021126e-05,0.0006665187,0.99905807
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,True,7.4844625e-05,0.9999038,1.8923685e-05,2.4058768e-06
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,False,0.05458056,0.101969905,0.08998813,0.75346136
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,False,0.9962649,0.0014978236,0.0003139609,0.0019232436
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,True,0.00031501177,4.538175e-05,4.004925e-05,0.9995995
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,True,0.007458238,0.9768364,0.0139338225,0.0017714868
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,True,0.00013134572,0.9998223,4.264171e-05,3.725991e-06
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,True,0.0012446333,0.9985868,0.0001232354,4.533577e-05
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,True,0.0051145595,0.80802363,0.18029445,0.0065672244
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.99988925,0.000102298996,6.143532e-06,2.260079e-06
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,True,0.00033463188,0.00021605458,0.0019256736,0.9975236
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,True,0.010315073,0.92853326,0.001792491,0.059359144
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.9868498,0.00037513018,0.00035240222,0.012422605
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,True,0.015490645,0.95837224,0.015490645,0.010646554
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,True,4.2641914e-05,2.14417e-05,0.00010888994,0.9998271
How many states were in the Confederate States of America?,11,13,16,22,A,True,0.58601445,0.40276146,0.009472041,0.0017521515
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,True,0.9999263,3.5354897e-05,2.7534421e-05,1.07826345e-05
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,False,0.98926127,0.009698376,0.0009020895,0.0001383399
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,True,0.9979995,0.00042988083,0.0015004316,7.0176124e-05
What nationality was Karl Marx?,Russian,German,Danish,English,B,True,0.00031494527,0.9993886,0.0002304189,6.601612e-05
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,True,0.00015836091,0.0002958571,0.00017944643,0.99936634
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,True,0.00027689748,0.003168924,0.0009079119,0.9956463
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,False,0.0740236,0.0740236,0.42597637,0.42597637
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,True,0.00058466644,0.00045533868,0.99305516,0.0059049223
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,True,0.0046059396,0.9946061,0.00058557955,0.00020237088
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,True,0.00026098985,0.0005881497,0.00017937554,0.99897146
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,False,0.7727668,0.00459504,0.001236738,0.22140141
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,True,0.0007088613,0.001031387,0.998151,0.0001087074
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,True,0.48414886,0.084132455,0.42725986,0.004458857
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,True,0.0021531559,0.012390556,0.9843038,0.0011525012
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,True,0.9996214,0.00033533562,2.7526023e-05,1.5683856e-05
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,False,0.0024307538,0.0096138185,0.06673312,0.9212223
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,False,0.012246962,0.9728967,0.007428158,0.007428158
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,True,0.98997307,0.005886595,0.002453898,0.0016865378
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,7.966507e-05,6.204321e-05,0.99982065,3.763111e-05
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,False,0.0038214258,0.00048583982,0.00031368175,0.9953791
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,True,0.00033520404,0.00013973385,0.0002958165,0.9992292
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.9983569,0.0015009688,0.000102142214,3.9999464e-05
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,False,0.044032168,0.08226292,0.0932161,0.78048885
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,True,0.9637237,0.012131492,0.0064935195,0.017651215
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,True,0.04187604,0.9530943,0.0025148517,0.0025148517
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,False,0.42089212,0.28927466,0.0645459,0.22528733
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,False,0.0014994941,0.0010970533,0.99737597,2.7464193e-05
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,True,0.026447855,0.77291965,0.0052078916,0.19542469
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,True,0.0085870745,0.87590545,0.043608762,0.0718987
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,True,0.99998176,1.6701397e-05,1.1365443e-06,3.256254e-07
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,True,0.99986243,0.000108893786,2.5864541e-05,2.7261026e-06
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,True,0.00019103434,7.027761e-05,0.00029587976,0.99944276
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,True,0.0012433633,0.9975677,0.0010307843,0.0001580759
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.99962866,0.00031502094,5.142576e-05,4.7833405e-06
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,True,5.8288388e-05,0.99989235,4.5395045e-05,3.9665747e-06
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,True,0.0003353461,0.9996526,1.0126575e-05,1.8732279e-06
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,False,0.0075684637,0.9912731,0.0007039768,0.00045452156
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,True,0.0001313171,0.9996044,0.00017948919,8.478468e-05
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,True,4.263017e-05,7.028527e-05,0.00033531224,0.9995517
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.9858888,0.009665313,0.0013080579,0.003137868
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,True,0.0006621997,6.5566644e-05,0.9925842,0.00668798
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,True,0.010843314,0.97608405,0.00078548706,0.012287085
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,True,0.9997125,0.0001910859,9.026258e-05,6.142446e-06
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,True,0.00027773462,0.00035661831,0.0007092202,0.9986564
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,True,8.479201e-05,0.00015841232,6.603608e-05,0.9996908
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,True,0.9994222,0.00015836976,0.0002611076,0.00015836976
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,True,0.84724224,0.10118866,0.01871802,0.032851145
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,True,0.9985436,0.0013248482,0.00011576394,1.5666947e-05
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,True,0.0033743165,0.99594575,0.00027698078,0.00040300464
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,False,0.9910994,0.0010901495,0.0075671375,0.00024324523
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,True,0.0002032771,0.99906,0.00066652,7.025069e-05
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,False,0.0020298953,0.98780394,0.009684089,0.0004821424
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,False,0.21469782,0.05428411,0.06970218,0.66131586
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.99820316,0.001597527,0.00017923757,2.0109897e-05
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,False,0.07566394,0.33910224,0.026148759,0.5590851
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,True,2.5866928e-05,0.9999547,1.5689086e-05,3.7264845e-06
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,True,0.10323665,0.1325585,0.001383372,0.76282144
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,4.0062718e-05,0.9999356,1.8924287e-05,5.421899e-06
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,True,0.00035677373,0.0003351579,0.00021639421,0.9990916
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,True,0.99924076,0.00040433794,0.0003148987,4.0034876e-05
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,True,0.3828581,0.55705523,0.03561135,0.024475299
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,True,0.001606943,0.0020633556,0.8324171,0.16391264
Backgammon is a how many player game?,Two,Three,Four,Six,A,True,0.41588303,0.32389003,0.06377773,0.19644924
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,False,0.00085188757,0.0013194293,0.0033692806,0.9944594
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,True,0.0010312789,0.000587605,0.9980463,0.00033480724
