0,1,2,3,4,5,llama_7B_followturn_20000/ckp25k_correct,llama_7B_followturn_20000/ckp25k_choiceA_probs,llama_7B_followturn_20000/ckp25k_choiceB_probs,llama_7B_followturn_20000/ckp25k_choiceC_probs,llama_7B_followturn_20000/ckp25k_choiceD_probs
How many keys are on a Standard piano?,20,54,88,100,C,False,0.11889261,0.7752772,0.104922354,0.0009077562
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,False,0.43305743,0.18052518,0.38217184,0.0042455452
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,True,0.47139496,0.47139496,0.0563001,0.00091000635
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.0058220006,0.9791099,0.00847096,0.0065971906
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,True,0.29775676,0.63035107,0.06643851,0.005453605
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,False,0.009181831,0.93657225,0.05283779,0.0014080794
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,False,0.2065414,0.7209003,0.067054175,0.0055041416
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,True,0.12621616,0.8230327,0.046432327,0.004318879
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,True,0.44917312,0.44917312,0.10022407,0.0014296196
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,False,0.0061041024,0.9059291,0.08426453,0.0037023253
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,True,0.42992115,0.37940407,0.1792178,0.01145701
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,False,0.13145195,0.27828377,0.4588124,0.13145195
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.023896027,0.8966918,0.034768514,0.044643655
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,True,0.09848842,0.09848842,0.56676173,0.23626144
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,False,0.011587506,0.0666815,0.92050964,0.0012213142
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,False,0.12478257,0.8136845,0.05894311,0.0025897797
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,True,0.19895625,0.6944255,0.10649361,0.0001246912
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.17720197,0.7008474,0.121789016,0.00016158728
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,False,0.014938227,0.7197641,0.20621587,0.059081838
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,False,0.62777,0.23094368,0.14007443,0.0012118812
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,True,0.13579494,0.6896236,0.17436415,0.00021732658
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,False,0.53302705,0.17304854,0.28530884,0.008615579
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,False,0.49690223,0.05934651,0.30138645,0.14236487
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,False,0.053011235,0.93964666,0.0029906894,0.0043514273
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,True,0.09226792,0.8754137,0.018168632,0.014149745
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,False,0.21121801,0.5741501,0.21121801,0.0034140213
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,False,0.28963545,0.69479936,0.012725694,0.0028394863
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,False,0.35832623,0.5213616,0.116331495,0.003980645
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,False,0.34173858,0.38724056,0.2661463,0.004874639
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,True,0.19951452,0.7890952,0.007736017,0.0036542357
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,False,0.3034316,0.44149038,0.20854528,0.046532743
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,False,0.27381164,0.65683997,0.06923042,0.00011794233
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,False,0.015559045,0.74967676,0.214786,0.019978208
Which of these are not legumes?,beans,peas,radishes,peanuts,C,False,0.64556926,0.34554833,0.008126518,0.00075588387
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,False,0.39922324,0.27438185,0.31091538,0.015479565
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,False,0.0031235875,0.981402,0.013998947,0.0014754782
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,True,0.1250502,0.8154297,0.027902469,0.03161764
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,True,0.18919058,0.74826324,0.061421186,0.0011249683
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.07716615,0.732132,0.18511197,0.005589897
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,False,0.3248845,0.6069641,0.018328728,0.049822647
How many eyes does a Giraffe have?,one,two,three,four,B,True,0.1551107,0.7877171,0.05035707,0.0068150884
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,True,0.09970871,0.8348508,0.060476393,0.0049642045
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,True,0.053284205,0.7355657,0.047023144,0.1641269
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,False,0.03253575,0.950834,0.0153688,0.0012615479
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,False,0.16316274,0.64532113,0.028353432,0.16316274
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,False,0.050677348,0.4808133,0.291628,0.17688133
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,False,0.029949954,0.7724195,0.13422638,0.06340405
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,True,0.39562258,0.57562745,0.028658802,9.1214686e-05
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,False,0.10537092,0.41675007,0.15331379,0.3245653
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,False,0.18961446,0.45486146,0.35424647,0.0012776122
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.04224716,0.04224716,0.4008299,0.5146758
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.4043953,0.31494337,0.27793658,0.0027247942
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,False,0.66383904,0.16784479,0.16784479,0.00047144148
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.7958788,0.17758457,0.016517937,0.0100186365
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,True,0.14322068,0.49988928,0.34356856,0.013321598
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,False,0.08455994,0.909105,0.0061255014,0.00020960312
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,False,0.17455387,0.60925287,0.018397843,0.19779545
In American football how many points is a touchdown worth?,two,three,six,seven,C,True,0.39959535,0.14700292,0.45280087,0.0006007673
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,False,0.18028165,0.7130278,0.085159026,0.021531573
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.4369798,0.4369798,0.12519681,0.00084356946
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,True,0.2443112,0.75253147,0.003075424,8.1957274e-05
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,True,0.077476285,0.64870095,0.2704188,0.0034040702
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,False,0.34394008,0.64256465,0.009165692,0.0043295664
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,False,0.23695654,0.72987753,0.03206858,0.0010973265
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,False,0.4047948,0.5197668,0.07034279,0.005095614
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,False,0.42873168,0.37835437,0.15772158,0.035192437
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,False,0.31685707,0.5919669,0.09078107,0.00039492903
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.04721271,0.73853105,0.21159269,0.0026635588
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,False,0.31911406,0.15073882,0.52613014,0.004017053
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,False,0.031735163,0.9274375,0.031735163,0.009092277
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,False,0.50524855,0.39348796,0.087799035,0.013464417
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,True,0.09833972,0.38894114,0.4994103,0.013308833
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,False,0.14759026,0.5837308,0.1014372,0.16724168
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,False,0.4297728,0.5518392,0.0054100407,0.012978014
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,False,0.6590784,0.18882914,0.14706028,0.005032126
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,True,0.059707783,0.9339869,0.0062931543,1.21486455e-05
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,True,0.022751631,0.967424,0.008369857,0.0014544631
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,True,0.07251529,0.88341707,0.038814638,0.00525299
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,False,0.15785657,0.8016618,0.039912388,0.00056931964
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,False,0.6547335,0.3092742,0.022403747,0.01358856
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,False,0.56302816,0.30136728,0.11086682,0.02473773
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,False,0.17215084,0.4129684,0.4129684,0.0019124231
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,False,0.48517433,0.33345512,0.17848566,0.0028849521
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,False,0.015541159,0.5831777,0.4008118,0.00046930235
How many states were in the Confederate States of America?,11,13,16,22,A,False,0.20577951,0.6338455,0.16026124,0.00011381343
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,True,0.6247295,0.33439362,0.03993762,0.00093924283
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,True,0.33942404,0.2643437,0.38461784,0.011614452
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,False,0.23427631,0.49596295,0.26546985,0.00429092
What nationality was Karl Marx?,Russian,German,Danish,English,B,True,0.308941,0.6540281,0.03689774,0.00013307403
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,False,0.116514,0.5221795,0.35888836,0.0024181707
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,False,0.613719,0.25583613,0.10664837,0.023796467
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,False,0.26457518,0.38495463,0.26457518,0.085894994
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,False,0.019371765,0.30302542,0.111476816,0.566126
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,True,0.025254333,0.9476619,0.025254333,0.0018294178
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,False,0.16255826,0.56738406,0.14345716,0.1266005
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,False,0.50556374,0.44615844,0.047024757,0.0012531673
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,False,0.2994916,0.43575773,0.26430044,0.00045026743
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,False,0.350644,0.510184,0.06093279,0.078239255
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,False,0.012834056,0.4815944,0.4815944,0.023977173
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,True,0.66282296,0.16758789,0.05440782,0.115181364
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,True,0.14948621,0.09066797,0.7591536,0.0006922585
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,False,0.031650368,0.38558042,0.02175296,0.5610162
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,False,0.053925235,0.8435326,0.08890768,0.013634435
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,0.33457687,0.03995951,0.6250719,0.00039174926
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,False,0.5511091,0.33426455,0.0957684,0.018857915
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,False,0.12922835,0.84267473,0.017489156,0.010607709
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,False,0.268384,0.6438198,0.046638153,0.04115802
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,False,0.23053223,0.5530181,0.20344399,0.013005739
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,False,0.21869461,0.7633192,0.015842184,0.0021440065
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,True,0.09150708,0.868195,0.038145825,0.0021520404
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,False,0.4564367,0.51721054,0.015618405,0.0107343625
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,False,0.2664378,0.2351305,0.4977713,0.0006604332
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,True,0.18069544,0.38253227,0.20475478,0.23201755
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,True,0.07548498,0.91959536,0.0048255934,9.40841e-05
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,False,0.2892532,0.42086092,0.2892532,0.00063273875
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,False,0.12875739,0.7409476,0.041801404,0.08849357
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,False,0.4058393,0.062237475,0.521108,0.010815251
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,True,0.110989586,0.63870096,0.1829909,0.06731858
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.63852155,0.23489895,0.12573235,0.0008471779
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,True,0.36493707,0.41352788,0.22134553,0.00018961207
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,True,0.4015451,0.58424467,0.013740118,0.00047016097
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,False,0.10301469,0.8625314,0.033443972,0.0010099204
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,True,0.26245546,0.7134279,0.021543656,0.0025730229
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,False,0.0687816,0.8379314,0.015347249,0.07793976
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.3115097,0.659466,0.028974915,4.936224e-05
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,False,0.49370536,0.09721635,0.38449812,0.024580142
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,True,0.32611656,0.5376753,0.105874546,0.030333566
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,False,0.30708563,0.57371145,0.0776434,0.04155952
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,False,0.1425043,0.7236966,0.12575962,0.0080395425
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,False,0.0056112977,0.9436751,0.04146219,0.009251465
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,False,0.2191835,0.67513275,0.10353497,0.0021487996
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,True,0.60726404,0.13549893,0.2531453,0.004091713
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,False,0.02266532,0.9637539,0.012131871,0.0014489454
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,False,0.88746464,0.07284753,0.034410737,0.0052770576
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,False,0.63018584,0.027688434,0.3373142,0.004811528
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,True,0.014792531,0.91518146,0.05850559,0.011520434
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,False,0.16595845,0.5792519,0.08883116,0.16595845
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,False,0.2817848,0.5965384,0.10366283,0.0180139
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.6896492,0.17437063,0.13579999,0.00018017676
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,False,0.18607986,0.11286314,0.12789069,0.5731663
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,True,0.020050278,0.96607655,0.0137803415,9.2851216e-05
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,False,0.10574276,0.8853733,0.008679894,0.00020413155
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,0.007893181,0.9123277,0.021455891,0.058323156
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,False,0.278478,0.35757282,0.048392218,0.3155569
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,True,0.5231152,0.46164754,0.0139405485,0.0012966731
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,True,0.06405507,0.7803505,0.15366013,0.0019342956
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,False,0.13413703,0.60116047,0.22115459,0.04354792
Backgammon is a how many player game?,Two,Three,Four,Six,A,False,0.066650346,0.92007965,0.013124231,0.00014579704
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,False,0.63928187,0.30197537,0.052475452,0.0062672985
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,False,0.06503899,0.79233706,0.021115066,0.12150883
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,False,0.010666043,0.8473087,0.129939,0.012086209
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,False,0.14459503,0.50468624,0.34686545,0.003853327
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,False,0.1779651,0.79758424,0.024084957,0.00036571076
"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",suggest that science fiction is not a serious literary genre,indicate the depth of certain readers' feelings about science fiction,explain why some readers consider science fiction to be dangerous,contrast the characteristics of science fiction with those of other literary genres,B,True,0.3648503,0.41342956,0.17234308,0.04937712
Which of these foods could contain small amounts of naturally occurring opium?,chocolate truffles,poppy seed bagels,carbonated soda,sesame chicken,B,True,0.32515943,0.41751298,0.25323442,0.004093153
What is the slowest wind speed a hurricane can have according to the Saffir-Simpson scale?,50 m.p.h.,74 m.p.h.,96 m.p.h.,110 m.p.h.,B,True,0.037807576,0.75938547,0.03336507,0.1694418
In which of the following bands did Jimmy Page not play guitar?,Bad Company,The Firm,Led Zeppelin,The Yardbirds,A,False,0.013632912,0.57968616,0.3984121,0.008268779
Which of these magazines does not focus on natural science?,Tiger Beat,Outside,National Geographic,Smithsonian,A,False,0.013454681,0.73460066,0.23848991,0.013454681
Which of the following artists is an English landscape painter who created a poetic sense of changing atmospheric effects by using tiny applications of local color?,John Constable,William Morris,William Hogarth,Joshua Reynolds,A,False,0.03191987,0.8232243,0.14305493,0.0018007959
A flashing red traffic light signifies that a driver should do what?,stop,speed up,proceed with caution,honk the horn,A,False,0.06524504,0.90067995,0.027198179,0.0068767765
Which composer was famous for writing approximately 600 lieder?,Schubert,Beethoven,Liszt,Mozart,A,False,0.42363164,0.5439538,0.027081864,0.005332735
